CREATE 5374
EDGE 2596 3523 925
EDGE 2596 2597 983
EDGE 2597 2849 947
EDGE 2598 3624 808
EDGE 2600 2823 955
EDGE 2600 3388 904
EDGE 2600 2601 890
EDGE 2601 4255 920
EDGE 2602 3029 905
EDGE 2602 2603 981
EDGE 2603 3087 911
EDGE 2603 3711 801
EDGE 2604 4677 841
EDGE 2604 3358 835
EDGE 2604 3543 886
EDGE 2604 3011 879
EDGE 2605 3011 971
EDGE 2607 3183 888
EDGE 2607 2832 809
EDGE 2608 4382 856
EDGE 2610 2717 866
EDGE 2610 2611 847
EDGE 2611 3491 934
EDGE 2612 3382 954
EDGE 2612 2613 922
EDGE 2614 3746 835
EDGE 2615 2682 897
EDGE 2615 2907 825
EDGE 2616 3314 869
EDGE 2617 3023 991
EDGE 2617 2618 983
EDGE 2618 3214 818
EDGE 2619 2678 925
EDGE 2619 2620 958
EDGE 2621 3648 856
EDGE 2621 3208 808
EDGE 2621 3761 984
EDGE 2621 2643 975
EDGE 2621 2899 861
EDGE 2621 2622 879
EDGE 2622 3309 945
EDGE 2624 3075 890
EDGE 2624 2625 886
EDGE 2625 3900 980
EDGE 2626 3515 870
EDGE 2626 2627 963
EDGE 2628 4546 844
EDGE 2628 3329 901
EDGE 2628 2651 968
EDGE 2629 5093 825
EDGE 2629 4549 943
EDGE 2630 2657 933
EDGE 2630 3180 975
EDGE 2630 3256 889
EDGE 2630 2631 932
EDGE 2631 3075 899
EDGE 2632 3416 938
EDGE 2634 4559 831
EDGE 2634 2635 803
EDGE 2636 3323 812
EDGE 2636 2637 860
EDGE 2637 3030 877
EDGE 2637 2680 996
EDGE 2637 4601 919
EDGE 2638 3362 814
EDGE 2639 3212 856
EDGE 2639 2909 941
EDGE 2639 2640 881
EDGE 2640 4034 801
EDGE 2640 4258 955
EDGE 2641 4630 843
EDGE 2641 4361 981
EDGE 2641 3131 835
EDGE 2641 2642 932
EDGE 2642 3314 834
EDGE 2643 3211 984
EDGE 2644 4422 919
EDGE 2645 4109 985
EDGE 2646 2647 830
EDGE 2647 3079 916
EDGE 2649 2784 965
EDGE 2649 2650 913
EDGE 2650 3398 801
EDGE 2652 3151 947
EDGE 2652 3141 913
EDGE 2652 2835 997
EDGE 2653 2654 967
EDGE 2654 3393 860
EDGE 2654 4863 814
EDGE 2654 4414 826
EDGE 2655 3794 853
EDGE 2655 4567 817
EDGE 2656 2723 928
EDGE 2656 2657 924
EDGE 2657 2719 931
EDGE 2658 3353 999
EDGE 2659 2660 947
EDGE 2660 3306 884
EDGE 2660 2688 876
EDGE 2660 3156 876
EDGE 2661 3060 923
EDGE 2661 4310 829
EDGE 2662 2785 907
EDGE 2663 2825 824
EDGE 2663 2664 988
EDGE 2665 2895 923
EDGE 2665 2666 836
EDGE 2666 3657 867
EDGE 2666 3330 913
EDGE 2667 3613 844
EDGE 2667 2668 999
EDGE 2668 2939 961
EDGE 2668 2989 872
EDGE 2670 2905 874
EDGE 2670 2671 867
EDGE 2671 2840 853
EDGE 2672 2852 839
EDGE 2673 2687 947
EDGE 2675 2936 842
EDGE 2676 3207 891
EDGE 2676 2677 890
EDGE 2677 2894 871
EDGE 2679 2800 982
EDGE 2681 3539 932
EDGE 2681 2907 992
EDGE 2681 2682 889
EDGE 2682 4578 888
EDGE 2682 3328 970
EDGE 2683 2684 800
EDGE 2685 4172 830
EDGE 2685 3216 927
EDGE 2685 2904 910
EDGE 2685 2901 896
EDGE 2685 2686 994
EDGE 2687 4506 916
EDGE 2690 3121 848
EDGE 2690 2691 939
EDGE 2692 3327 995
EDGE 2692 3601 854
EDGE 2692 2693 861
EDGE 2694 2819 822
EDGE 2694 2958 914
EDGE 2694 2722 806
EDGE 2694 2798 945
EDGE 2694 2845 959
EDGE 2694 2695 988
EDGE 2696 3080 952
EDGE 2696 3504 989
EDGE 2697 3918 919
EDGE 2697 3162 958
EDGE 2697 5068 849
EDGE 2697 3984 856
EDGE 2697 2930 954
EDGE 2697 2698 855
EDGE 2698 3202 881
EDGE 2699 2855 933
EDGE 2699 2700 931
EDGE 2700 3453 975
EDGE 2700 3700 808
EDGE 2700 2956 849
EDGE 2700 3786 937
EDGE 2700 2802 870
EDGE 2703 2921 998
EDGE 2703 2704 811
EDGE 2704 3384 875
EDGE 2705 3560 905
EDGE 2705 2706 805
EDGE 2706 3530 993
EDGE 2707 3518 884
EDGE 2707 3209 880
EDGE 2707 3205 966
EDGE 2707 3173 883
EDGE 2707 2708 846
EDGE 2709 2710 881
EDGE 2710 2711 845
EDGE 2711 3009 824
EDGE 2712 3120 801
EDGE 2712 2713 877
EDGE 2713 3389 977
EDGE 2714 3519 832
EDGE 2715 3349 852
EDGE 2715 3461 843
EDGE 2715 2716 924
EDGE 2716 3194 818
EDGE 2717 2818 846
EDGE 2719 2838 838
EDGE 2720 3402 861
EDGE 2720 3522 870
EDGE 2721 2745 821
EDGE 2721 2722 920
EDGE 2722 3509 969
EDGE 2722 2755 926
EDGE 2723 3597 845
EDGE 2723 4380 967
EDGE 2724 2725 988
EDGE 2725 3889 875
EDGE 2726 2781 965
EDGE 2726 3077 969
EDGE 2727 3976 853
EDGE 2727 2728 828
EDGE 2728 2816 851
EDGE 2728 3373 975
EDGE 2729 3041 957
EDGE 2729 3105 868
EDGE 2729 2730 882
EDGE 2730 2927 801
EDGE 2731 2732 899
EDGE 2732 4145 827
EDGE 2732 4222 892
EDGE 2732 5277 972
EDGE 2732 4837 802
EDGE 2732 3493 854
EDGE 2733 3102 860
EDGE 2733 4317 958
EDGE 2733 3244 886
EDGE 2734 5042 996
EDGE 2734 4487 888
EDGE 2734 2903 854
EDGE 2734 2735 834
EDGE 2735 3051 946
EDGE 2738 4538 965
EDGE 2739 2740 937
EDGE 2740 2966 817
EDGE 2740 2851 989
EDGE 2741 3139 803
EDGE 2741 2742 951
EDGE 2742 3119 828
EDGE 2743 3104 846
EDGE 2744 3070 894
EDGE 2745 2845 881
EDGE 2745 2755 866
EDGE 2745 2906 897
EDGE 2746 3297 863
EDGE 2746 2747 808
EDGE 2748 2794 841
EDGE 2748 2749 993
EDGE 2751 2754 859
EDGE 2757 3021 955
EDGE 2760 3552 922
EDGE 2760 3302 998
EDGE 2760 2761 913
EDGE 2761 2833 970
EDGE 2761 3433 907
EDGE 2761 3036 812
EDGE 2762 3899 963
EDGE 2763 3360 998
EDGE 2765 3381 948
EDGE 2767 3337 904
EDGE 2767 2768 801
EDGE 2768 3524 913
EDGE 2769 2925 815
EDGE 2770 3483 969
EDGE 2771 3225 957
EDGE 2771 2772 981
EDGE 2772 4769 826
EDGE 2772 3961 999
EDGE 2772 3457 891
EDGE 2773 2878 813
EDGE 2774 2775 974
EDGE 2776 3261 989
EDGE 2776 3372 927
EDGE 2777 2781 930
EDGE 2778 2912 920
EDGE 2778 3123 887
EDGE 2778 4225 978
EDGE 2779 2945 842
EDGE 2780 2986 900
EDGE 2780 2781 829
EDGE 2783 2784 982
EDGE 2784 3878 940
EDGE 2785 3258 957
EDGE 2786 4179 926
EDGE 2786 2787 911
EDGE 2788 4376 862
EDGE 2788 5094 864
EDGE 2788 4441 939
EDGE 2788 3556 818
EDGE 2788 2789 978
EDGE 2789 4059 956
EDGE 2789 4253 982
EDGE 2789 3148 972
EDGE 2791 2822 954
EDGE 2791 3470 929
EDGE 2791 2792 812
EDGE 2792 3222 974
EDGE 2792 3236 992
EDGE 2794 4463 919
EDGE 2794 3672 818
EDGE 2794 2795 965
EDGE 2795 2827 856
EDGE 2797 2819 975
EDGE 2797 2798 815
EDGE 2799 2940 966
EDGE 2800 3195 869
EDGE 2800 3241 861
EDGE 2801 3786 998
EDGE 2801 2823 974
EDGE 2801 2802 898
EDGE 2803 2804 827
EDGE 2804 3855 972
EDGE 2804 2983 999
EDGE 2806 2939 972
EDGE 2807 2925 970
EDGE 2809 3273 841
EDGE 2810 3203 930
EDGE 2810 2811 804
EDGE 2811 3411 931
EDGE 2812 3459 998
EDGE 2812 2854 818
EDGE 2812 2813 893
EDGE 2813 2854 808
EDGE 2813 2934 807
EDGE 2813 3469 937
EDGE 2814 3275 959
EDGE 2815 2838 997
EDGE 2816 3007 908
EDGE 2816 2817 897
EDGE 2817 3298 879
EDGE 2818 3491 806
EDGE 2818 3129 913
EDGE 2819 4517 875
EDGE 2820 3155 928
EDGE 2822 4181 850
EDGE 2823 3280 850
EDGE 2825 3865 884
EDGE 2825 4051 962
EDGE 2825 3204 863
EDGE 2825 3630 959
EDGE 2825 2870 830
EDGE 2826 4677 880
EDGE 2826 3419 988
EDGE 2827 3143 976
EDGE 2828 3502 894
EDGE 2829 3197 932
EDGE 2830 3020 975
EDGE 2830 2831 916
EDGE 2831 3303 929
EDGE 2832 3047 862
EDGE 2832 3007 817
EDGE 2833 2834 955
EDGE 2834 3228 810
EDGE 2836 2837 891
EDGE 2837 3166 969
EDGE 2837 3283 930
EDGE 2838 2921 934
EDGE 2840 3017 848
EDGE 2841 2842 843
EDGE 2842 3947 815
EDGE 2842 3227 801
EDGE 2842 2990 902
EDGE 2843 3533 924
EDGE 2843 2844 862
EDGE 2844 3525 972
EDGE 2846 3164 955
EDGE 2846 2881 928
EDGE 2847 3343 867
EDGE 2847 2848 928
EDGE 2848 3449 902
EDGE 2851 4378 850
EDGE 2851 3534 946
EDGE 2851 3113 820
EDGE 2852 4662 971
EDGE 2852 3188 924
EDGE 2853 2980 844
EDGE 2853 3439 989
EDGE 2855 4736 843
EDGE 2855 3453 806
EDGE 2855 3700 988
EDGE 2855 2956 913
EDGE 2855 3244 955
EDGE 2857 2948 953
EDGE 2858 3628 993
EDGE 2858 3130 925
EDGE 2858 2859 852
EDGE 2859 3449 881
EDGE 2860 3901 814
EDGE 2860 3800 992
EDGE 2860 2861 879
EDGE 2861 3001 838
EDGE 2863 3126 842
EDGE 2863 3025 810
EDGE 2863 3085 909
EDGE 2863 3127 886
EDGE 2866 2867 937
EDGE 2867 3562 996
EDGE 2868 2946 980
EDGE 2869 2870 808
EDGE 2871 3129 821
EDGE 2871 2933 971
EDGE 2872 3226 858
EDGE 2872 2873 915
EDGE 2874 2875 921
EDGE 2875 2954 925
EDGE 2876 2896 949
EDGE 2876 2877 926
EDGE 2877 3313 846
EDGE 2879 4270 863
EDGE 2883 2965 872
EDGE 2885 3562 869
EDGE 2887 2888 853
EDGE 2888 3596 991
EDGE 2888 2908 937
EDGE 2891 3186 827
EDGE 2891 4082 835
EDGE 2891 2892 907
EDGE 2892 2922 889
EDGE 2893 3847 801
EDGE 2893 3335 821
EDGE 2894 3531 874
EDGE 2895 2955 890
EDGE 2896 4268 924
EDGE 2896 3303 868
EDGE 2897 2995 843
EDGE 2897 2898 940
EDGE 2899 3309 901
EDGE 2899 3175 865
EDGE 2901 3876 953
EDGE 2901 3150 929
EDGE 2903 3512 885
EDGE 2904 3150 805
EDGE 2910 4319 807
EDGE 2910 2971 852
EDGE 2910 2939 890
EDGE 2910 2989 982
EDGE 2911 3765 822
EDGE 2911 2912 879
EDGE 2915 3116 977
EDGE 2916 3251 847
EDGE 2916 3353 972
EDGE 2916 2917 910
EDGE 2917 3365 926
EDGE 2918 2919 831
EDGE 2919 3917 899
EDGE 2920 2968 982
EDGE 2923 3093 926
EDGE 2923 3324 864
EDGE 2924 4244 984
EDGE 2924 2925 901
EDGE 2925 4629 901
EDGE 2925 4449 907
EDGE 2930 3181 979
EDGE 2931 2932 940
EDGE 2932 3160 995
EDGE 2933 3003 931
EDGE 2934 3927 839
EDGE 2935 2946 877
EDGE 2935 3886 970
EDGE 2935 2936 985
EDGE 2937 3210 967
EDGE 2938 4872 805
EDGE 2938 4364 889
EDGE 2938 3250 869
EDGE 2940 3055 861
EDGE 2940 3062 972
EDGE 2941 3389 852
EDGE 2943 2944 828
EDGE 2944 3166 924
EDGE 2945 3966 803
EDGE 2945 3478 833
EDGE 2945 3365 869
EDGE 2946 2987 935
EDGE 2946 3516 974
EDGE 2946 3054 969
EDGE 2946 3116 929
EDGE 2946 2947 904
EDGE 2948 3582 918
EDGE 2948 3144 992
EDGE 2949 3065 907
EDGE 2949 2950 918
EDGE 2950 3283 820
EDGE 2951 2952 819
EDGE 2952 4222 860
EDGE 2952 3793 908
EDGE 2952 3153 997
EDGE 2953 3295 960
EDGE 2955 3714 871
EDGE 2956 3102 956
EDGE 2958 2959 916
EDGE 2960 3830 933
EDGE 2960 2961 900
EDGE 2961 4179 828
EDGE 2963 3633 915
EDGE 2964 4545 967
EDGE 2964 2965 924
EDGE 2968 3744 931
EDGE 2968 3194 978
EDGE 2969 3371 914
EDGE 2969 2970 901
EDGE 2970 3667 810
EDGE 2970 3357 966
EDGE 2970 3438 807
EDGE 2972 3254 971
EDGE 2972 3117 834
EDGE 2972 3002 806
EDGE 2973 3201 813
EDGE 2975 2976 924
EDGE 2977 2978 989
EDGE 2980 3070 950
EDGE 2981 3381 950
EDGE 2983 3422 989
EDGE 2984 4459 901
EDGE 2984 3356 939
EDGE 2984 3839 868
EDGE 2984 4440 979
EDGE 2984 4196 909
EDGE 2986 3360 952
EDGE 2987 3840 831
EDGE 2988 3087 895
EDGE 2991 3892 924
EDGE 2993 3274 868
EDGE 2994 3197 994
EDGE 2995 2996 958
EDGE 2996 3430 965
EDGE 2998 3182 882
EDGE 2998 2999 918
EDGE 2999 3346 880
EDGE 2999 3501 861
EDGE 3003 4119 925
EDGE 3006 3140 966
EDGE 3006 3967 879
EDGE 3006 4130 980
EDGE 3006 3587 826
EDGE 3009 3531 831
EDGE 3009 3010 977
EDGE 3010 3285 931
EDGE 3010 3169 995
EDGE 3011 3029 898
EDGE 3011 3087 955
EDGE 3011 3359 804
EDGE 3012 3013 802
EDGE 3015 4943 996
EDGE 3018 3947 980
EDGE 3018 3019 801
EDGE 3021 4568 856
EDGE 3021 3432 866
EDGE 3021 4259 886
EDGE 3021 3022 838
EDGE 3023 3214 984
EDGE 3024 3025 806
EDGE 3026 3451 812
EDGE 3026 3900 811
EDGE 3027 3464 992
EDGE 3027 3028 976
EDGE 3029 3030 861
EDGE 3031 3227 936
EDGE 3032 3421 939
EDGE 3033 3799 820
EDGE 3033 3034 905
EDGE 3036 3380 941
EDGE 3038 4545 974
EDGE 3038 3039 849
EDGE 3039 3563 831
EDGE 3042 4267 829
EDGE 3042 3321 830
EDGE 3046 3364 850
EDGE 3046 3047 937
EDGE 3049 3050 929
EDGE 3052 4013 820
EDGE 3052 3186 948
EDGE 3052 3053 993
EDGE 3053 3431 875
EDGE 3058 3478 962
EDGE 3058 3059 901
EDGE 3059 3288 803
EDGE 3059 3966 871
EDGE 3060 3061 983
EDGE 3061 3294 973
EDGE 3061 3229 972
EDGE 3061 3115 860
EDGE 3061 3289 990
EDGE 3063 3379 986
EDGE 3065 3326 832
EDGE 3066 3525 895
EDGE 3067 3068 844
EDGE 3068 3934 991
EDGE 3071 3311 958
EDGE 3071 3072 932
EDGE 3072 3192 905
EDGE 3075 3514 875
EDGE 3076 3241 850
EDGE 3076 3077 975
EDGE 3081 3397 994
EDGE 3081 4228 999
EDGE 3081 3082 867
EDGE 3083 3121 951
EDGE 3083 3084 806
EDGE 3084 3366 904
EDGE 3084 3267 912
EDGE 3085 3086 937
EDGE 3086 3284 817
EDGE 3087 4502 817
EDGE 3087 4379 899
EDGE 3087 3088 875
EDGE 3090 3091 930
EDGE 3092 3476 826
EDGE 3094 3095 894
EDGE 3096 3805 949
EDGE 3096 3097 819
EDGE 3097 3322 823
EDGE 3098 3295 830
EDGE 3098 3099 965
EDGE 3099 3473 831
EDGE 3100 3101 963
EDGE 3102 3390 850
EDGE 3102 3453 853
EDGE 3103 4461 866
EDGE 3104 3105 866
EDGE 3108 3109 927
EDGE 3109 5095 840
EDGE 3109 4396 888
EDGE 3110 3233 995
EDGE 3110 3111 991
EDGE 3112 3113 943
EDGE 3114 3567 838
EDGE 3115 3126 987
EDGE 3115 3875 898
EDGE 3117 3150 820
EDGE 3117 3689 862
EDGE 3117 3876 992
EDGE 3117 3515 847
EDGE 3117 3118 982
EDGE 3124 3234 921
EDGE 3124 3125 960
EDGE 3125 3299 898
EDGE 3126 4624 930
EDGE 3126 3256 990
EDGE 3126 3127 986
EDGE 3127 3506 982
EDGE 3128 3203 960
EDGE 3130 3315 952
EDGE 3132 3133 992
EDGE 3133 3798 894
EDGE 3134 4293 810
EDGE 3134 3135 855
EDGE 3135 3710 989
EDGE 3137 3221 950
EDGE 3138 3139 992
EDGE 3140 5236 820
EDGE 3140 5186 998
EDGE 3142 3443 914
EDGE 3146 3770 858
EDGE 3146 3147 983
EDGE 3147 3628 984
EDGE 3148 4585 895
EDGE 3148 3187 929
EDGE 3149 3316 949
EDGE 3149 3439 909
EDGE 3150 4283 854
EDGE 3152 4694 996
EDGE 3155 3156 877
EDGE 3157 3248 830
EDGE 3158 3159 943
EDGE 3159 3305 927
EDGE 3163 3531 801
EDGE 3164 3273 836
EDGE 3164 3376 942
EDGE 3167 3891 942
EDGE 3167 3223 900
EDGE 3170 3260 889
EDGE 3170 3442 832
EDGE 3171 3179 894
EDGE 3175 3460 867
EDGE 3177 3282 933
EDGE 3179 4610 958
EDGE 3179 4188 988
EDGE 3179 3180 956
EDGE 3181 5068 918
EDGE 3181 4583 860
EDGE 3182 3688 997
EDGE 3183 3976 822
EDGE 3184 3185 950
EDGE 3187 4975 999
EDGE 3188 3350 840
EDGE 3190 3191 982
EDGE 3191 3212 914
EDGE 3192 3311 925
EDGE 3196 3870 872
EDGE 3196 5047 995
EDGE 3196 4808 826
EDGE 3198 4143 923
EDGE 3198 3563 893
EDGE 3198 3199 906
EDGE 3199 3868 825
EDGE 3200 3387 963
EDGE 3200 3245 924
EDGE 3206 3627 867
EDGE 3208 3209 897
EDGE 3211 3878 962
EDGE 3211 3938 861
EDGE 3213 3232 972
EDGE 3217 3252 839
EDGE 3219 4033 863
EDGE 3219 3753 956
EDGE 3219 3220 907
EDGE 3220 3242 907
EDGE 3223 3317 820
EDGE 3223 3224 901
EDGE 3224 3678 897
EDGE 3224 3771 908
EDGE 3224 3371 959
EDGE 3224 3545 842
EDGE 3224 3254 956
EDGE 3224 3239 977
EDGE 3225 5266 853
EDGE 3229 3230 975
EDGE 3230 3294 904
EDGE 3232 3423 805
EDGE 3236 4594 956
EDGE 3237 3286 811
EDGE 3238 3829 800
EDGE 3243 3653 949
EDGE 3246 3559 983
EDGE 3247 3334 815
EDGE 3248 3528 924
EDGE 3249 4872 868
EDGE 3249 3554 875
EDGE 3249 3484 895
EDGE 3249 3250 936
EDGE 3252 3253 803
EDGE 3253 4701 973
EDGE 3257 3508 950
EDGE 3257 3258 999
EDGE 3258 3295 882
EDGE 3259 3260 944
EDGE 3262 3315 939
EDGE 3265 3266 913
EDGE 3267 3268 940
EDGE 3268 3366 876
EDGE 3269 3453 892
EDGE 3274 3331 845
EDGE 3275 3286 804
EDGE 3275 3352 990
EDGE 3278 4532 837
EDGE 3278 3728 945
EDGE 3278 3770 977
EDGE 3279 3280 925
EDGE 3281 3282 858
EDGE 3285 4404 897
EDGE 3287 3401 935
EDGE 3287 3288 962
EDGE 3288 4177 900
EDGE 3292 3293 959
EDGE 3295 3296 850
EDGE 3297 3376 962
EDGE 3304 3481 818
EDGE 3304 3305 987
EDGE 3307 3308 901
EDGE 3311 3829 825
EDGE 3311 3673 961
EDGE 3311 4214 816
EDGE 3312 3760 925
EDGE 3315 3500 883
EDGE 3315 4927 815
EDGE 3317 4562 823
EDGE 3318 3319 992
EDGE 3319 3441 907
EDGE 3325 3901 841
EDGE 3326 3343 992
EDGE 3327 3438 928
EDGE 3330 4386 933
EDGE 3331 3937 912
EDGE 3331 3350 932
EDGE 3331 3332 983
EDGE 3332 3648 863
EDGE 3333 3414 851
EDGE 3335 4228 934
EDGE 3336 3517 819
EDGE 3336 3337 994
EDGE 3338 3532 943
EDGE 3340 3895 855
EDGE 3340 3625 974
EDGE 3341 3468 890
EDGE 3341 5120 844
EDGE 3344 5006 869
EDGE 3344 3868 817
EDGE 3346 3654 983
EDGE 3346 4258 941
EDGE 3348 4181 969
EDGE 3349 3350 952
EDGE 3350 3738 875
EDGE 3354 3355 922
EDGE 3355 4724 865
EDGE 3356 3805 843
EDGE 3358 3511 879
EDGE 3358 3359 917
EDGE 3368 3369 848
EDGE 3370 3371 935
EDGE 3371 3408 995
EDGE 3373 4041 985
EDGE 3377 3424 877
EDGE 3377 3428 982
EDGE 3378 3379 928
EDGE 3380 4563 812
EDGE 3382 3383 987
EDGE 3384 4899 890
EDGE 3384 4128 909
EDGE 3384 4532 976
EDGE 3390 4221 827
EDGE 3390 4541 898
EDGE 3390 3391 938
EDGE 3391 3492 980
EDGE 3393 3502 911
EDGE 3393 4133 992
EDGE 3395 3540 856
EDGE 3395 4231 961
EDGE 3395 4178 899
EDGE 3395 3396 835
EDGE 3397 3894 879
EDGE 3399 3484 805
EDGE 3400 3487 917
EDGE 3400 3401 869
EDGE 3403 3633 909
EDGE 3406 4374 878
EDGE 3408 3667 980
EDGE 3410 4554 840
EDGE 3416 3417 832
EDGE 3417 4557 961
EDGE 3417 4562 949
EDGE 3418 3434 960
EDGE 3420 3421 824
EDGE 3422 4033 824
EDGE 3423 3557 919
EDGE 3426 3427 987
EDGE 3428 4621 823
EDGE 3433 3611 888
EDGE 3434 3971 990
EDGE 3435 3436 886
EDGE 3436 4959 935
EDGE 3436 3448 971
EDGE 3437 3438 865
EDGE 3440 3441 803
EDGE 3445 4047 938
EDGE 3445 3446 835
EDGE 3447 4566 830
EDGE 3447 3448 985
EDGE 3448 3671 887
EDGE 3448 4096 928
EDGE 3450 3776 919
EDGE 3451 4624 937
EDGE 3452 3453 954
EDGE 3453 3520 861
EDGE 3453 4539 938
EDGE 3455 3524 825
EDGE 3455 3456 917
EDGE 3462 3505 895
EDGE 3462 3463 901
EDGE 3463 3472 988
EDGE 3464 4658 874
EDGE 3465 3466 978
EDGE 3467 5120 805
EDGE 3467 3528 935
EDGE 3467 3468 895
EDGE 3471 3472 963
EDGE 3474 4298 893
EDGE 3474 4426 829
EDGE 3474 4006 902
EDGE 3474 3662 815
EDGE 3474 3475 893
EDGE 3479 3867 987
EDGE 3480 3800 840
EDGE 3481 3482 857
EDGE 3482 3496 949
EDGE 3485 3624 924
EDGE 3485 3544 968
EDGE 3486 3569 874
EDGE 3486 3733 968
EDGE 3488 4029 830
EDGE 3489 3490 933
EDGE 3492 3493 948
EDGE 3494 3495 947
EDGE 3495 3535 966
EDGE 3496 3497 869
EDGE 3498 4460 921
EDGE 3499 3832 962
EDGE 3499 3500 961
EDGE 3501 3688 802
EDGE 3503 3990 867
EDGE 3503 3885 982
EDGE 3505 3893 854
EDGE 3511 3801 880
EDGE 3512 4524 839
EDGE 3513 3514 815
EDGE 3518 4423 900
EDGE 3520 3521 847
EDGE 3521 3689 977
EDGE 3522 3753 929
EDGE 3523 3807 835
EDGE 3526 3527 946
EDGE 3530 3806 885
EDGE 3531 4404 800
EDGE 3536 4449 917
EDGE 3537 3564 936
EDGE 3538 4502 892
EDGE 3541 3542 959
EDGE 3542 3656 861
EDGE 3547 3778 962
EDGE 3547 3548 937
EDGE 3548 4525 954
EDGE 3549 4865 911
EDGE 3549 4647 879
EDGE 3549 3550 927
EDGE 3550 4085 983
EDGE 3554 3555 890
EDGE 3557 3558 843
EDGE 3559 3877 870
EDGE 3559 3560 829
EDGE 3563 4273 945
EDGE 3563 4082 865
EDGE 3564 3613 985
EDGE 3564 4625 977
EDGE 3565 3883 951
EDGE 3565 3566 836
EDGE 3567 3645 853
EDGE 3568 3569 925
EDGE 3571 3572 932
EDGE 3572 4768 970
EDGE 3573 4447 912
EDGE 3574 3575 832
EDGE 3575 4643 900
EDGE 3575 3618 891
EDGE 3575 3929 905
EDGE 3576 3585 878
EDGE 3576 3577 896
EDGE 3578 3792 873
EDGE 3579 4230 930
EDGE 3579 3580 989
EDGE 3580 3712 895
EDGE 3580 3861 983
EDGE 3583 3584 846
EDGE 3585 3586 903
EDGE 3586 3636 889
EDGE 3588 3716 869
EDGE 3588 3589 985
EDGE 3589 4400 863
EDGE 3590 3591 925
EDGE 3591 3862 852
EDGE 3592 4249 977
EDGE 3592 3593 942
EDGE 3594 4194 954
EDGE 3594 3595 983
EDGE 3595 3652 852
EDGE 3599 5098 851
EDGE 3599 3600 845
EDGE 3600 3910 953
EDGE 3603 3604 825
EDGE 3604 3934 863
EDGE 3606 4392 904
EDGE 3607 3712 808
EDGE 3607 3608 824
EDGE 3608 3745 856
EDGE 3609 3837 879
EDGE 3609 3610 827
EDGE 3612 3955 915
EDGE 3614 4398 949
EDGE 3615 4440 898
EDGE 3615 3616 879
EDGE 3617 3658 843
EDGE 3618 3769 998
EDGE 3619 3673 819
EDGE 3619 3620 834
EDGE 3620 3808 810
EDGE 3620 4328 886
EDGE 3621 3940 808
EDGE 3626 4579 837
EDGE 3626 4376 852
EDGE 3626 4211 896
EDGE 3629 3630 986
EDGE 3631 3640 833
EDGE 3631 3779 978
EDGE 3632 4358 815
EDGE 3634 3907 804
EDGE 3636 3860 800
EDGE 3636 3707 952
EDGE 3636 3637 808
EDGE 3637 3861 855
EDGE 3638 3932 833
EDGE 3638 3652 932
EDGE 3638 3692 820
EDGE 3638 3639 838
EDGE 3639 3935 806
EDGE 3640 3641 956
EDGE 3641 3669 809
EDGE 3642 4189 939
EDGE 3642 3643 993
EDGE 3643 3783 826
EDGE 3643 3718 970
EDGE 3644 3645 951
EDGE 3646 3777 906
EDGE 3646 3647 863
EDGE 3647 4279 915
EDGE 3648 5041 925
EDGE 3649 3730 954
EDGE 3649 3650 962
EDGE 3651 4150 986
EDGE 3653 3710 933
EDGE 3655 3949 858
EDGE 3658 4094 994
EDGE 3659 3660 918
EDGE 3661 3946 951
EDGE 3662 4377 927
EDGE 3663 4118 842
EDGE 3663 3664 810
EDGE 3665 3682 994
EDGE 3665 3666 879
EDGE 3669 3670 877
EDGE 3671 3687 953
EDGE 3673 4574 952
EDGE 3674 3823 935
EDGE 3674 3675 955
EDGE 3675 4446 989
EDGE 3676 4485 997
EDGE 3676 3769 833
EDGE 3676 3677 996
EDGE 3677 4101 996
EDGE 3679 3680 996
EDGE 3680 4068 922
EDGE 3681 3687 843
EDGE 3681 3682 800
EDGE 3683 3972 854
EDGE 3683 3684 944
EDGE 3684 4999 917
EDGE 3685 4041 957
EDGE 3685 3686 883
EDGE 3686 4136 985
EDGE 3687 4566 961
EDGE 3688 4676 816
EDGE 3690 3691 863
EDGE 3691 3897 843
EDGE 3691 4394 938
EDGE 3692 3810 882
EDGE 3694 4153 911
EDGE 3694 3695 820
EDGE 3695 3995 982
EDGE 3696 3828 915
EDGE 3696 3697 979
EDGE 3698 4160 898
EDGE 3698 3699 987
EDGE 3699 3809 979
EDGE 3701 3702 853
EDGE 3702 3716 824
EDGE 3703 4448 813
EDGE 3703 4512 911
EDGE 3703 4111 878
EDGE 3703 4061 995
EDGE 3703 4056 936
EDGE 3703 3704 830
EDGE 3705 3706 891
EDGE 3706 4314 987
EDGE 3706 4006 895
EDGE 3706 4164 840
EDGE 3707 3802 902
EDGE 3708 3709 871
EDGE 3709 3931 946
EDGE 3713 4115 839
EDGE 3714 3715 810
EDGE 3717 3761 912
EDGE 3719 4155 939
EDGE 3720 5216 886
EDGE 3720 4109 839
EDGE 3720 5083 811
EDGE 3721 4155 887
EDGE 3721 3722 870
EDGE 3722 4135 812
EDGE 3725 3762 826
EDGE 3726 4148 921
EDGE 3726 3727 963
EDGE 3727 4162 914
EDGE 3729 4279 955
EDGE 3729 3730 934
EDGE 3731 3732 815
EDGE 3732 3906 826
EDGE 3733 4597 961
EDGE 3734 4096 855
EDGE 3734 3735 916
EDGE 3735 3959 942
EDGE 3736 4309 955
